order_placed_at_utc,order_category,item_count,actual_delivery_time_minutes,estimated_delivery_time_lower_minutes,estimated_delivery_time_upper_minutes,venue_location_h3_index,customer_location_h3_index,courier_supply_index,precipitation
2022-03-19T08:53:00.000000,Food delivery,4,31.68911433410908,20.0,30.0,881126d0a9fffff,881126d0b5fffff,1.67,0.5
2022-03-19T09:01:00.000000,Food delivery,3,37.63911433410908,25.0,35.0,881126d0a9fffff,881126d0c5fffff,1.67,0.5
2022-03-19T09:03:00.000000,Food delivery,2,30.047387981744215,15.0,25.0,881126d06dfffff,881126d069fffff,1.7,0.5
2022-03-19T09:03:00.000000,Food delivery,2,19.755085655494934,30.0,40.0,881126d337fffff,881126d02dfffff,1.68,0.5
2022-03-19T09:06:00.000000,Food delivery,2,20.79104543267236,15.0,25.0,881126d061fffff,881126d061fffff,1.72,0.5
2022-03-19T09:09:00.000000,Food delivery,6,41.69104543267236,45.0,55.0,881126d339fffff,881126d333fffff,1.72,0.5
2022-03-19T09:12:00.000000,Food delivery,2,19.11414371414868,15.0,25.0,881126d22dfffff,881126d22dfffff,1.73,0.5
2022-03-19T09:13:00.000000,Food delivery,1,30.79054886879654,30.0,40.0,881126d237fffff,881126d203fffff,1.75,0.5
2022-03-19T09:16:00.000000,Food delivery,1,18.804862877068164,20.0,30.0,881126d301fffff,881126d315fffff,1.77,0.5
2022-03-19T09:18:00.000000,Retail,12,13.314860630000865,20.0,30.0,881126d307fffff,881126d307fffff,1.81,0.5
2022-03-19T09:19:00.000000,Food delivery,2,23.87243981555159,20.0,30.0,881126d1c1fffff,881126d1d9fffff,1.83,0.5
2022-03-19T09:22:00.000000,Food delivery,2,59.88547061202227,40.0,50.0,881126d315fffff,881126d209fffff,1.86,0.5
2022-03-19T09:23:00.000000,Food delivery,4,24.05215152324814,25.0,35.0,881126d331fffff,881126d323fffff,1.9,0.5
2022-03-19T09:28:00.000000,Retail,10,24.40136958620928,5.0,15.0,881126d363fffff,881126d32bfffff,1.92,0.5
2022-03-19T09:37:00.000000,Food delivery,4,24.02034321998011,30.0,40.0,881126d0a9fffff,881126d0bdfffff,1.92,0.5
2022-03-19T09:38:00.000000,Food delivery,1,25.68970371523431,30.0,40.0,881126d191fffff,881126d1d5fffff,1.94,0.5
2022-03-19T09:43:00.000000,Retail,4,28.466523974536198,20.0,30.0,881126d209fffff,881126d253fffff,1.95,0.5
2022-03-19T09:49:00.000000,Food delivery,2,38.213882960051635,15.0,25.0,881126d067fffff,881126d02dfffff,1.96,0.5
2022-03-19T09:50:00.000000,Food delivery,1,22.045660508676725,15.0,25.0,881126d067fffff,881126d15bfffff,1.97,0.5
2022-03-19T09:53:00.000000,Food delivery,2,29.09668705490941,20.0,30.0,881126d33dfffff,881126d33bfffff,1.97,0.5
2022-03-19T09:54:00.000000,Food delivery,1,33.86635848056073,20.0,30.0,881126d191fffff,881126d191fffff,1.97,0.5
2022-03-19T09:55:00.000000,Retail,41,32.56718554138715,30.0,40.0,881126d209fffff,88089968bdfffff,1.96,0.5
2022-03-19T10:02:00.000000,Retail,12,14.513203611024004,20.0,30.0,881126d307fffff,881126d33dfffff,1.93,0.4
2022-03-19T10:04:00.000000,Food delivery,2,30.093457752562962,20.0,30.0,881126d307fffff,881126d305fffff,1.89,0.4
2022-03-19T10:07:00.000000,Food delivery,3,50.46101008670703,35.0,45.0,881126d189fffff,881126c20dfffff,1.85,0.4
2022-03-19T10:08:00.000000,Food delivery,1,33.8659424309947,20.0,30.0,881126d331fffff,881126d33dfffff,1.8,0.4
2022-03-19T10:09:00.000000,Food delivery,3,27.813902121882236,25.0,35.0,881126d191fffff,881126c245fffff,1.76,0.4
2022-03-19T10:11:00.000000,Food delivery,4,36.21429131578484,15.0,25.0,881126d315fffff,881126d311fffff,1.74,0.4
2022-03-19T10:19:00.000000,Food delivery,1,13.259807135723612,10.0,20.0,881126d06bfffff,881126d06bfffff,1.7,0.4
2022-03-19T10:25:00.000000,Retail,4,18.27481049678177,10.0,20.0,881126d307fffff,881126d339fffff,1.66,0.4
2022-03-19T10:28:00.000000,Food delivery,2,29.6198674494473,15.0,25.0,881126d729fffff,881126d707fffff,1.64,0.4
2022-03-19T10:31:00.000000,Food delivery,2,20.44786503602863,25.0,35.0,881126d33dfffff,881126d33dfffff,1.62,0.4
2022-03-19T10:31:00.000000,Food delivery,2,41.580126473265395,30.0,40.0,881126d2e5fffff,881126d053fffff,1.63,0.4
2022-03-19T10:32:00.000000,Food delivery,1,31.46543284259213,10.0,20.0,881126d33dfffff,881126d33dfffff,1.6,0.4
2022-03-19T10:49:00.000000,Food delivery,2,15.094113777619498,20.0,30.0,881126d06dfffff,881126d069fffff,1.54,0.4
2022-03-19T10:49:00.000000,Food delivery,1,25.165673424588135,10.0,20.0,881126d369fffff,881126d36bfffff,1.53,0.4
2022-03-19T10:52:00.000000,Food delivery,1,36.964683183798655,30.0,40.0,881126d33dfffff,881126d15dfffff,1.52,0.4
2022-03-19T10:52:00.000000,Food delivery,1,35.63134985049865,15.0,35.0,881126d33dfffff,881126d33dfffff,1.52,0.4
2022-03-19T10:54:00.000000,Food delivery,1,42.8893223680763,20.0,30.0,881126d191fffff,881126d191fffff,1.54,0.4
2022-03-19T10:55:00.000000,Food delivery,1,23.44473233961907,15.0,25.0,881126d311fffff,881126d319fffff,1.56,0.4
2022-03-19T10:57:00.000000,Retail,1,3.9858369340260773,5.0,10.0,881126d363fffff,881126d363fffff,1.58,0.4
2022-03-19T11:00:00.000000,Food delivery,2,28.120070849601383,15.0,25.0,881126d339fffff,881126d303fffff,1.6,0.1
2022-03-19T11:00:00.000000,Food delivery,1,15.645349528076249,15.0,25.0,881126d04dfffff,881126d31bfffff,1.64,0.1
2022-03-19T11:00:00.000000,Retail,19,22.12481049678177,30.0,40.0,881126d04dfffff,881126d061fffff,1.66,0.1
2022-03-19T11:06:00.000000,Food delivery,4,62.05317823089336,20.0,30.0,881126d04dfffff,881126d04dfffff,1.68,0.1
2022-03-19T11:10:00.000000,Food delivery,7,25.097387981744212,20.0,30.0,881126d191fffff,881126d19dfffff,1.7,0.1
2022-03-19T11:19:00.000000,Food delivery,4,32.02760194255544,30.0,40.0,881126d0a9fffff,881126d0b5fffff,1.71,0.1
2022-03-19T11:23:00.000000,Food delivery,5,43.67388220209654,30.0,40.0,881126d347fffff,881126d363fffff,1.75,0.1
2022-03-19T11:24:00.000000,Food delivery,1,21.627395630507692,20.0,30.0,881126d061fffff,881126d069fffff,1.78,0.1
2022-03-19T11:29:00.000000,Food delivery,3,20.453616144536145,20.0,30.0,881126d315fffff,881126d069fffff,1.8,0.1
2022-03-19T11:33:00.000000,Retail,9,29.805343548419184,25.0,35.0,881126d339fffff,881126d305fffff,1.82,0.1
2022-03-19T11:38:00.000000,Food delivery,2,49.75534354841919,35.0,45.0,881126d331fffff,881126d331fffff,1.82,0.1
2022-03-19T11:43:00.000000,Food delivery,3,20.4419696774645,20.0,30.0,881126d06bfffff,881126d04bfffff,1.81,0.1
2022-03-19T11:43:00.000000,Food delivery,5,26.988676881819185,30.0,40.0,881126d04dfffff,881126d045fffff,1.82,0.1
2022-03-19T11:43:00.000000,Food delivery,2,22.687393105132347,25.0,30.0,881126d331fffff,881126d331fffff,1.82,0.1
2022-03-19T11:48:00.000000,Food delivery,1,21.47449737613725,15.0,25.0,881126d331fffff,881126d33dfffff,1.8,0.1
2022-03-19T11:49:00.000000,Food delivery,2,35.24819396340087,5.0,10.0,881126d333fffff,881126d333fffff,1.81,0.1
2022-03-19T11:49:00.000000,Food delivery,3,47.79819396340087,25.0,35.0,881126d04dfffff,881126d313fffff,1.81,0.1
2022-03-19T11:54:00.000000,Food delivery,1,19.64407439028023,15.0,25.0,881126d06bfffff,881126d045fffff,1.81,0.1
2022-03-19T11:55:00.000000,Food delivery,5,25.372686245799034,20.0,30.0,881126d729fffff,881126d723fffff,1.81,0.1
2022-03-19T11:59:00.000000,Food delivery,7,20.098193963400867,25.0,35.0,881126d22dfffff,881126d261fffff,1.81,0.1
2022-03-19T12:00:00.000000,Food delivery,1,33.33251347114877,30.0,40.0,881126c22dfffff,881126d1b3fffff,1.81,0.2
2022-03-19T12:03:00.000000,Food delivery,3,22.15783070953725,25.0,35.0,881126d301fffff,881126d347fffff,1.8,0.2
2022-03-19T12:07:00.000000,Food delivery,3,22.5009035916561,30.0,40.0,881126d339fffff,881126d339fffff,1.79,0.2
2022-03-19T12:09:00.000000,Food delivery,2,23.291535267248932,25.0,35.0,881126d20dfffff,881126d25dfffff,1.77,0.2
2022-03-19T12:10:00.000000,Food delivery,2,23.420630440187914,20.0,30.0,881126d363fffff,881126d307fffff,1.78,0.2
2022-03-19T12:16:00.000000,Food delivery,2,48.5342369249561,35.0,45.0,881126d33bfffff,881126d06dfffff,1.79,0.2
2022-03-19T12:17:00.000000,Food delivery,2,34.74116404283725,30.0,40.0,881126d06dfffff,881126d06bfffff,1.8,0.2
2022-03-19T12:20:00.000000,Food delivery,3,25.910728963807692,15.0,25.0,881126d301fffff,881126d303fffff,1.78,0.2
2022-03-19T12:22:00.000000,Retail,9,16.670623081634936,30.0,40.0,881126d06dfffff,881126d061fffff,1.77,0.2
2022-03-19T12:23:00.000000,Food delivery,6,48.574378765972355,35.0,45.0,881126d191fffff,881126d1cbfffff,1.72,0.2
2022-03-19T12:23:00.000000,Food delivery,2,34.80109213374596,20.0,30.0,881126c353fffff,881126c267fffff,1.74,0.2
2022-03-19T12:23:00.000000,Food delivery,2,33.00721553549654,15.0,25.0,881126d331fffff,881126d33dfffff,1.75,0.2
2022-03-19T12:26:00.000000,Food delivery,1,27.21703590635049,25.0,35.0,881126d0cbfffff,881126d2a3fffff,1.69,0.2
2022-03-19T12:28:00.000000,Food delivery,2,40.68366161872018,40.0,50.0,881126d04dfffff,881126d229fffff,1.7,0.2
2022-03-19T12:29:00.000000,Retail,3,37.04483140963132,15.0,25.0,881126d06dfffff,881126d061fffff,1.71,0.2
2022-03-19T12:34:00.000000,Food delivery,4,26.921086215394528,20.0,30.0,881126d339fffff,881126d307fffff,1.73,0.2
2022-03-19T12:35:00.000000,Food delivery,1,23.65721553549654,10.0,20.0,881126d06dfffff,881126d065fffff,1.75,0.2
2022-03-19T12:38:00.000000,Retail,29,59.16390212188224,30.0,40.0,881126d1c5fffff,881126d115fffff,1.76,0.2
2022-03-19T12:41:00.000000,Food delivery,4,50.27739563050769,35.0,45.0,881126d0a9fffff,881126d001fffff,1.78,0.2
2022-03-19T12:42:00.000000,Food delivery,1,43.59406229710769,20.0,30.0,881126d225fffff,881126d267fffff,1.78,0.2
2022-03-19T12:43:00.000000,Food delivery,3,26.880568788582238,25.0,35.0,881126d339fffff,881126d33dfffff,1.76,0.2
2022-03-19T12:48:00.000000,Food delivery,2,26.901092133745962,15.0,25.0,881126d339fffff,881126d307fffff,1.74,0.2
2022-03-19T12:50:00.000000,Food delivery,1,24.45771209937236,30.0,40.0,881126d0a9fffff,881126d0ebfffff,1.72,0.2
2022-03-19T12:56:00.000000,Food delivery,1,40.21093527585545,30.0,40.0,881126d061fffff,881126d221fffff,1.71,0.2
2022-03-19T12:56:00.000000,Food delivery,3,40.483440492432564,25.0,35.0,881126d069fffff,881126d221fffff,1.72,0.2
2022-03-19T12:57:00.000000,Food delivery,6,31.30771209937236,20.0,30.0,881126d335fffff,881126d323fffff,1.72,0.2
2022-03-19T12:57:00.000000,Food delivery,1,37.30861342579394,35.0,45.0,881126d311fffff,881126d061fffff,,0.2
2022-03-19T12:58:00.000000,Food delivery,3,25.767758800445964,15.0,25.0,881126d061fffff,881126d067fffff,1.74,0.2
2022-03-19T12:59:00.000000,Retail,5,20.659999653905466,45.0,55.0,881126d221fffff,881126d22dfffff,1.77,0.2
2022-03-19T13:01:00.000000,Retail,20,33.02449737613725,30.0,40.0,881126d18bfffff,881126d19dfffff,1.8,0.4
2022-03-19T13:04:00.000000,Food delivery,1,34.34103296543333,25.0,35.0,881126d219fffff,881126d257fffff,1.82,0.4
2022-03-19T13:05:00.000000,Food delivery,2,34.972134858622475,30.0,40.0,881126d32bfffff,881126d305fffff,1.84,0.4
2022-03-19T13:10:00.000000,Food delivery,2,62.12679936719484,45.0,55.0,881126d06dfffff,8808996995fffff,1.87,0.4
2022-03-19T13:10:00.000000,Food delivery,1,40.16012679734557,30.0,40.0,881126d331fffff,881126d307fffff,1.89,0.4
2022-03-19T13:15:00.000000,Food delivery,1,10.253676553380108,10.0,20.0,881126d339fffff,881126d339fffff,1.92,0.4
2022-03-19T13:18:00.000000,Food delivery,1,67.23301540248816,25.0,35.0,881126d04dfffff,881126d267fffff,1.94,0.4
2022-03-19T13:19:00.000000,Food delivery,2,20.831943585700902,20.0,30.0,881126d2a1fffff,881126d2a7fffff,1.93,0.4
2022-03-19T13:20:00.000000,Retail,6,27.415292746311504,15.0,25.0,881126d06dfffff,881126d06dfffff,1.93,0.4
2022-03-19T13:23:00.000000,Food delivery,2,19.85408162030196,20.0,30.0,881126d31bfffff,881126d311fffff,1.94,0.4
2022-03-19T13:30:00.000000,Retail,9,9.3998573078362,5.0,15.0,881126d307fffff,881126d307fffff,1.95,0.4
2022-03-19T13:31:00.000000,Food delivery,3,19.479248831003662,25.0,35.0,881126d0e9fffff,881126d011fffff,1.96,0.4
2022-03-19T13:32:00.000000,Food delivery,1,20.31034449308276,30.0,40.0,881126d001fffff,881126d001fffff,1.96,0.4
2022-03-19T13:32:00.000000,Food delivery,11,27.079299701552813,15.0,25.0,881126d307fffff,881126d339fffff,1.96,0.4
2022-03-19T13:37:00.000000,Food delivery,3,26.660603346320542,20.0,30.0,881126d069fffff,881126d06bfffff,1.99,0.4
2022-03-19T13:37:00.000000,Food delivery,2,18.521178359104383,15.0,25.0,881126d06dfffff,881126d069fffff,1.97,0.4
2022-03-19T13:47:00.000000,Food delivery,2,30.497646982661763,30.0,40.0,881126d339fffff,881126d333fffff,2.02,0.4
2022-03-19T13:47:00.000000,Food delivery,2,27.784896287094988,40.0,50.0,881126d339fffff,881126d323fffff,2.01,0.4
2022-03-19T13:50:00.000000,Food delivery,2,49.28489628709499,25.0,35.0,881126d061fffff,881126d341fffff,2.01,0.4
2022-03-19T13:53:00.000000,Food delivery,3,62.72255214273717,35.0,45.0,881126d069fffff,881126d001fffff,2.0,0.4
2022-03-19T13:56:00.000000,Food delivery,1,20.934896287094986,30.0,40.0,881126d04dfffff,881126d045fffff,2.01,0.4
2022-03-19T13:57:00.000000,Food delivery,1,16.718229620394986,25.0,35.0,881126d061fffff,881126d029fffff,2.01,0.4
2022-03-19T14:02:00.000000,Food delivery,1,33.43098031596176,15.0,25.0,881126d191fffff,881126d191fffff,2.02,0.0
2022-03-19T14:05:00.000000,Retail,4,40.46431364926176,40.0,50.0,881126d18bfffff,881126d19dfffff,2.02,0.0
2022-03-19T14:05:00.000000,Food delivery,1,32.76822962039498,15.0,25.0,881126d029fffff,881126d029fffff,2.01,0.0
2022-03-19T14:09:00.000000,Food delivery,5,31.847646982661765,15.0,25.0,881126d339fffff,881126d303fffff,2.02,0.0
2022-03-19T14:09:00.000000,Food delivery,3,17.984896287094987,15.0,25.0,881126d331fffff,881126d331fffff,2.01,0.0
2022-03-19T14:12:00.000000,Food delivery,2,30.738444385745478,20.0,30.0,881126d311fffff,881126d04dfffff,2.05,0.0
2022-03-19T14:12:00.000000,Food delivery,2,17.44414836668979,10.0,20.0,881126d347fffff,881126d345fffff,2.03,0.0
2022-03-19T14:19:00.000000,Food delivery,1,24.91786259162571,25.0,35.0,881126d301fffff,881126d345fffff,2.07,0.0
2022-03-19T14:22:00.000000,Retail,1,27.66659847787204,20.0,30.0,881126d04dfffff,881126d267fffff,2.08,0.0
2022-03-19T14:26:00.000000,Food delivery,3,15.835885963512547,25.0,35.0,881126d1c1fffff,881126d1e1fffff,2.14,0.0
2022-03-19T14:26:00.000000,Food delivery,1,33.93302077312851,35.0,45.0,881126d20dfffff,881126d209fffff,2.12,0.0
2022-03-19T14:28:00.000000,Food delivery,7,46.540808914842714,35.0,45.0,881126d04dfffff,881126d223fffff,2.16,0.0
2022-03-19T14:32:00.000000,Retail,15,22.956986789174543,20.0,30.0,881126d04dfffff,881126d02dfffff,2.2,0.0
2022-03-19T14:47:00.000000,Food delivery,3,23.380843953406075,15.0,25.0,881126d335fffff,881126d331fffff,2.26,0.0
2022-03-19T14:51:00.000000,Food delivery,1,20.5418796962234,30.0,40.0,881126d191fffff,881126d197fffff,2.29,0.0
2022-03-19T14:53:00.000000,Food delivery,2,25.48657085073051,35.0,45.0,881126d1bbfffff,881126c26bfffff,2.33,0.0
2022-03-19T14:56:00.000000,Food delivery,4,31.354826802150498,30.0,40.0,881126d0c3fffff,881126d08dfffff,2.38,0.0
2022-03-19T14:57:00.000000,Food delivery,2,27.58586449696005,30.0,40.0,881126d307fffff,881126d307fffff,2.42,0.0
2022-03-19T14:59:00.000000,Retail,1,5.823053483149167,10.0,20.0,881126d307fffff,881126d303fffff,2.45,0.0
2022-03-19T15:01:00.000000,Food delivery,2,42.311559637780036,20.0,30.0,881126d307fffff,881126d339fffff,2.47,0.0
2022-03-19T15:02:00.000000,Food delivery,2,22.098248063128096,35.0,45.0,881126d06bfffff,881126d055fffff,2.48,0.0
2022-03-19T15:07:00.000000,Retail,20,23.106473992371765,20.0,30.0,881126d307fffff,881126d315fffff,2.5,0.0
2022-03-19T15:07:00.000000,Food delivery,3,29.15647399237176,20.0,30.0,881126d1c1fffff,881126d1ebfffff,2.5,0.0
2022-03-19T15:09:00.000000,Food delivery,2,33.485443225947655,40.0,50.0,881126d219fffff,8808996d61fffff,2.49,0.0
2022-03-19T15:10:00.000000,Food delivery,4,36.2649147298281,20.0,30.0,881126d331fffff,881126d337fffff,2.48,0.0
2022-03-19T15:19:00.000000,Food delivery,2,58.061559637780036,45.0,60.0,881126d193fffff,881126c353fffff,2.47,0.0
2022-03-19T15:20:00.000000,Retail,1,21.614914729828097,20.0,30.0,881126d067fffff,881126d06dfffff,2.48,0.0
2022-03-19T15:23:00.000000,Food delivery,4,38.32314065897177,35.0,45.0,881126d191fffff,881126d1edfffff,2.5,0.0
2022-03-19T15:24:00.000000,Food delivery,5,15.300023808877333,15.0,25.0,881126d061fffff,881126d061fffff,2.52,0.0
2022-03-19T15:25:00.000000,Food delivery,3,16.862192590481982,15.0,25.0,881126d151fffff,881126d151fffff,2.54,0.0
2022-03-19T15:26:00.000000,Food delivery,5,14.002329988741518,20.0,30.0,881126d20dfffff,881126d22bfffff,2.55,0.0
2022-03-19T15:27:00.000000,Food delivery,5,28.495525923881985,25.0,35.0,881126d32bfffff,881126d347fffff,2.54,0.0
2022-03-19T15:27:00.000000,Food delivery,1,40.79552592388198,30.0,40.0,881126d31bfffff,881126d267fffff,2.54,0.0
2022-03-19T15:30:00.000000,Food delivery,2,35.28335714217734,25.0,35.0,881126d067fffff,881126d06dfffff,2.52,0.0
2022-03-19T15:32:00.000000,Food delivery,2,13.973140658971767,25.0,35.0,881126d1c5fffff,881126d1ebfffff,2.5,0.0
2022-03-19T15:34:00.000000,Food delivery,4,52.558715608527166,35.0,45.0,881126d331fffff,881126d221fffff,2.46,0.0
2022-03-19T15:34:00.000000,Food delivery,2,31.656386816549166,25.0,35.0,881126d063fffff,881126d061fffff,2.45,0.0
2022-03-19T15:34:00.000000,Food delivery,2,32.881581396428096,25.0,35.0,881126d191fffff,881126d0a5fffff,2.48,0.0
2022-03-19T15:37:00.000000,Food delivery,4,19.287910610237773,35.0,45.0,881126d061fffff,881126d061fffff,2.44,0.0
2022-03-19T15:40:00.000000,Retail,14,14.41995750292005,15.0,25.0,881126d363fffff,881126d32bfffff,2.43,0.0
2022-03-19T15:43:00.000000,Food delivery,1,4.886624169520049,5.0,10.0,881126d069fffff,881126d069fffff,2.43,0.0
2022-03-19T15:44:00.000000,Food delivery,2,54.318968408051035,35.0,45.0,881126d191fffff,881126d0a1fffff,2.41,0.0
2022-03-19T15:49:00.000000,Food delivery,7,32.00344658739747,35.0,45.0,881126d043fffff,881126d059fffff,2.39,0.0
2022-03-19T15:50:00.000000,Food delivery,3,23.556749141589712,20.0,30.0,881126d043fffff,881126d055fffff,2.37,0.0
2022-03-19T15:51:00.000000,Food delivery,3,23.709216013072172,20.0,30.0,881126d33dfffff,881126d335fffff,2.36,0.0
2022-03-19T15:51:00.000000,Retail,3,14.76222958043483,10.0,20.0,881126d307fffff,881126d33dfffff,2.35,0.0
2022-03-19T15:51:00.000000,Food delivery,2,45.699125088038095,35.0,45.0,881126d045fffff,881126d215fffff,2.34,0.0
2022-03-19T15:52:00.000000,Food delivery,1,15.886570850730507,20.0,30.0,881126d06bfffff,881126d313fffff,2.33,0.0
2022-03-19T16:02:00.000000,Food delivery,1,30.9804103640621,35.0,45.0,881126d069fffff,881126d221fffff,2.32,0.3
2022-03-19T16:02:00.000000,Food delivery,1,44.469904184130506,30.0,40.0,881126d339fffff,881126d045fffff,2.33,0.3
2022-03-19T16:04:00.000000,Food delivery,5,60.53245842143809,35.0,45.0,881126d02dfffff,881126d069fffff,2.34,0.3
2022-03-19T16:06:00.000000,Food delivery,4,48.84192922515273,30.0,40.0,881126d061fffff,881126d029fffff,2.34,0.3
2022-03-19T16:07:00.000000,Food delivery,3,26.57889624713483,20.0,30.0,881126d263fffff,881126d229fffff,2.35,0.3
2022-03-19T16:08:00.000000,Food delivery,1,22.0978600428071,15.0,25.0,881126d067fffff,881126d055fffff,2.34,0.3
2022-03-19T16:11:00.000000,Retail,27,23.163548589353514,20.0,30.0,881126d307fffff,881126d315fffff,2.34,0.3
2022-03-19T16:14:00.000000,Food delivery,1,17.941234911354833,10.0,20.0,881126d33dfffff,881126d33dfffff,2.32,0.3
2022-03-19T16:15:00.000000,Food delivery,4,68.20222201373937,35.0,45.0,881126d219fffff,881126d267fffff,2.3,0.3
2022-03-19T16:16:00.000000,Retail,13,19.23873172751305,25.0,35.0,881126d339fffff,881126d305fffff,2.28,0.3
2022-03-19T16:17:00.000000,Food delivery,2,21.930843953406075,25.0,35.0,881126d043fffff,881126d009fffff,2.26,0.3
2022-03-19T16:17:00.000000,Food delivery,2,23.174781948133845,25.0,35.0,881126d0a3fffff,881126c20dfffff,2.23,0.3
2022-03-19T16:19:00.000000,Food delivery,1,13.112374026980689,10.0,20.0,881126d061fffff,881126d06dfffff,2.21,0.3
2022-03-19T16:21:00.000000,Food delivery,4,28.600941735734256,25.0,35.0,881126d06dfffff,881126d069fffff,2.17,0.3
2022-03-19T16:21:00.000000,Food delivery,1,23.201556524637073,20.0,30.0,881126d069fffff,881126d333fffff,2.18,0.3
2022-03-19T16:22:00.000000,Food delivery,1,15.85475414955467,15.0,25.0,881126d225fffff,881126d319fffff,2.15,0.3
2022-03-19T16:23:00.000000,Food delivery,7,39.7448514384768,45.0,55.0,881126d06bfffff,881126d01dfffff,2.13,0.3
2022-03-19T16:24:00.000000,Food delivery,1,26.849687439728505,30.0,40.0,881126d311fffff,881126d22dfffff,2.12,0.3
2022-03-19T16:25:00.000000,Food delivery,4,60.57907203494912,50.0,60.0,881126d237fffff,881126d267fffff,2.13,0.3
2022-03-19T16:27:00.000000,Food delivery,6,38.075877055840536,25.0,35.0,881126d061fffff,881126d333fffff,2.13,0.3
2022-03-19T16:27:00.000000,Food delivery,1,17.81921929681255,25.0,35.0,881126d045fffff,881126d06bfffff,2.14,0.3
2022-03-19T16:27:00.000000,Food delivery,2,20.499687439728508,25.0,35.0,881126d335fffff,881126d323fffff,2.12,0.3
2022-03-19T16:28:00.000000,Food delivery,2,30.569219296812545,35.0,45.0,881126d32bfffff,881126d31dfffff,2.14,0.3
2022-03-19T16:30:00.000000,Food delivery,2,38.019219296812544,25.0,35.0,881126d06dfffff,881126d069fffff,2.14,0.3
2022-03-19T16:32:00.000000,Food delivery,6,25.28588596351255,15.0,25.0,881126d339fffff,881126d303fffff,2.14,0.3
2022-03-19T16:32:00.000000,Food delivery,1,38.053457925039126,35.0,45.0,881126d0a9fffff,881126c265fffff,2.15,0.3
2022-03-19T16:33:00.000000,Food delivery,4,11.540503609990939,15.0,25.0,881126c353fffff,881126c35bfffff,2.16,0.3
2022-03-19T16:34:00.000000,Food delivery,2,26.210721881766823,15.0,25.0,881126d067fffff,881126d061fffff,2.17,0.3
2022-03-19T16:38:00.000000,Food delivery,4,34.14268788069907,35.0,45.0,881126d06dfffff,881126d045fffff,2.15,0.3
2022-03-19T16:38:00.000000,Food delivery,6,64.41753232153172,40.0,50.0,881126d06dfffff,881126d33dfffff,2.13,0.3
